Time X Y
2484.0 20.819277108433734 20.819277108433734
2485.0 21.333333333333332 21.333333333333332
2486.0 20.650943396226417 20.650943396226417
2487.0 20.544642857142858 20.544642857142858
2488.0 21.05263157894737 21.05263157894737
2489.0 20.35 20.35
2490.0 20.747663551401867 20.747663551401867
2491.0 19.819277108433734 19.819277108433734
2492.0 20.333333333333332 20.333333333333332
2493.0 19.650943396226417 19.650943396226417
2494.0 19.544642857142858 19.544642857142858
2495.0 20.05263157894737 20.05263157894737
2496.0 19.35 19.35
2497.0 19.747663551401867 19.747663551401867
2498.0 18.819277108433734 18.819277108433734
2499.0 19.333333333333332 19.333333333333332
2500.0 18.650943396226417 18.650943396226417
2501.0 18.544642857142858 18.544642857142858
2502.0 19.05263157894737 19.05263157894737
2503.0 18.35 18.35
2504.0 18.747663551401867 18.747663551401867
2505.0 17.819277108433734 17.819277108433734
2506.0 18.333333333333332 18.333333333333332
2507.0 17.650943396226417 17.650943396226417
2508.0 17.544642857142858 17.544642857142858
2509.0 18.05263157894737 18.05263157894737
2510.0 17.35 17.35
2511.0 17.747663551401867 17.747663551401867
2512.0 16.819277108433734 16.819277108433734
2513.0 17.333333333333332 17.333333333333332
2514.0 16.650943396226417 16.650943396226417
2515.0 16.544642857142858 16.544642857142858
2516.0 17.05263157894737 17.05263157894737
2517.0 16.35 16.35
2518.0 16.747663551401867 16.747663551401867
2519.0 15.819277108433734 15.819277108433734
2520.0 16.333333333333332 16.333333333333332
2521.0 15.650943396226415 15.650943396226415
2522.0 15.544642857142858 15.544642857142858
2523.0 16.05263157894737 16.05263157894737
2525.0 15.74766355140187 15.74766355140187
2526.0 14.819277108433734 14.819277108433734
2590.0 14.666666666666666 14.666666666666666
2591.0 15.556603773584905 15.556603773584905
2592.0 14.919642857142858 14.919642857142858
2719.0 38.05263157894737 38.05263157894737
2720.0 37.35 37.35
2721.0 37.74766355140187 37.74766355140187
2722.0 36.81927710843374 36.81927710843374
2723.0 37.333333333333336 37.333333333333336
2724.0 36.65094339622642 36.65094339622642
2725.0 36.544642857142854 36.544642857142854
2726.0 37.05263157894737 37.05263157894737
2727.0 36.35 36.35
2728.0 36.74766355140187 36.74766355140187
2729.0 35.81927710843374 35.81927710843374
2730.0 36.333333333333336 36.333333333333336
2731.0 35.65094339622642 35.65094339622642
2732.0 35.544642857142854 35.544642857142854
2733.0 36.05263157894737 36.05263157894737
2734.0 35.35 35.35
2735.0 35.74766355140187 35.74766355140187
2736.0 34.81927710843374 34.81927710843374
2737.0 35.333333333333336 35.333333333333336
2738.0 34.65094339622642 34.65094339622642
2739.0 34.544642857142854 34.544642857142854
2740.0 35.05263157894737 35.05263157894737
2741.0 34.35 34.35
2742.0 34.74766355140187 34.74766355140187
2743.0 33.81927710843374 33.81927710843374
2744.0 34.333333333333336 34.333333333333336
2745.0 33.65094339622642 33.65094339622642
2746.0 33.544642857142854 33.544642857142854
2747.0 34.05263157894737 34.05263157894737
2748.0 33.35 33.35
2749.0 33.74766355140187 33.74766355140187
2750.0 32.81927710843374 32.81927710843374
2751.0 33.333333333333336 33.333333333333336
2752.0 32.65094339622642 32.65094339622642
2753.0 32.544642857142854 32.544642857142854
2754.0 33.05263157894737 33.05263157894737
2755.0 32.35 32.35
2756.0 32.74766355140187 32.74766355140187
2757.0 31.819277108433734 31.819277108433734
2758.0 32.333333333333336 32.333333333333336
2759.0 31.650943396226417 31.650943396226417
2760.0 31.544642857142858 31.544642857142858
2761.0 32.05263157894737 32.05263157894737
2762.0 31.35 31.35
2763.0 31.747663551401867 31.747663551401867
2764.0 30.819277108433734 30.819277108433734
2765.0 31.333333333333332 31.333333333333332
2766.0 30.650943396226417 30.650943396226417
2767.0 30.544642857142858 30.544642857142858
2768.0 31.05263157894737 31.05263157894737
2769.0 30.35 30.35
2770.0 30.747663551401867 30.747663551401867
2771.0 29.819277108433734 29.819277108433734
2772.0 30.333333333333332 30.333333333333332
2773.0 29.650943396226417 29.650943396226417
2774.0 29.544642857142858 29.544642857142858
2775.0 30.05263157894737 30.05263157894737
2776.0 29.35 29.35
2777.0 29.747663551401867 29.747663551401867
2778.0 28.819277108433734 28.819277108433734
2779.0 29.333333333333332 29.333333333333332
2780.0 28.650943396226417 28.650943396226417
2781.0 28.544642857142858 28.544642857142858
2782.0 29.05263157894737 29.05263157894737
2783.0 28.35 28.35
2784.0 28.747663551401867 28.747663551401867
2785.0 27.819277108433734 27.819277108433734
2786.0 28.333333333333332 28.333333333333332
2787.0 27.650943396226417 27.650943396226417
2788.0 27.544642857142858 27.544642857142858
2789.0 28.05263157894737 28.05263157894737
2790.0 27.35 27.35
2791.0 27.747663551401867 27.747663551401867
2792.0 26.819277108433734 26.819277108433734
2793.0 27.333333333333332 27.333333333333332
2794.0 26.650943396226417 26.650943396226417
2795.0 26.544642857142858 26.544642857142858
2796.0 27.05263157894737 27.05263157894737
2797.0 26.35 26.35
2798.0 26.747663551401867 26.747663551401867
2799.0 25.819277108433734 25.819277108433734
2800.0 26.333333333333332 26.333333333333332
2801.0 25.650943396226417 25.650943396226417
2802.0 25.544642857142858 25.544642857142858
2803.0 26.05263157894737 26.05263157894737
2804.0 25.35 25.35
2805.0 25.747663551401867 25.747663551401867
2806.0 24.819277108433734 24.819277108433734
2807.0 25.333333333333332 25.333333333333332
2808.0 24.650943396226417 24.650943396226417
2809.0 24.544642857142858 24.544642857142858
2810.0 25.05263157894737 25.05263157894737
2811.0 24.35 24.35
2812.0 24.747663551401867 24.747663551401867
2813.0 23.819277108433734 23.819277108433734
2814.0 24.333333333333332 24.333333333333332
2815.0 23.650943396226417 23.650943396226417
2816.0 23.544642857142858 23.544642857142858
2817.0 24.05263157894737 24.05263157894737
2818.0 23.35 23.35
2819.0 23.747663551401867 23.747663551401867
2820.0 22.819277108433734 22.819277108433734
2821.0 23.333333333333332 23.333333333333332
2822.0 22.650943396226417 22.650943396226417
2823.0 22.544642857142858 22.544642857142858
2824.0 23.05263157894737 23.05263157894737
2825.0 22.35 22.35
2826.0 22.747663551401867 22.747663551401867
2827.0 21.819277108433734 21.819277108433734
2828.0 22.333333333333332 22.333333333333332
